#F nb_NeutronNews.dat
#UT Neutron Scattering Lengths and cross sections
#UIDL xndebe
#UD Neutron Scattering Lengths and cross sections
#UD 
#UD All of these data were taken from the Special Feature section of
#UD neutron scattering lengths and cross sections of the elements and
#UD their isotopes in Neutron News, Vol. 3, No. 3, 1992, pp.  29-37.
#UD 
#UD The contents of the columns are as follows:
#UD Column	Unit	Quantity	
#UD 1	                Natural abundance (For radioisotopes the half-life is given instead)
#UD 2           fm      real part of the bound coherent scattering length
#UD 3		fm	imaginary part of the bound coherent scattering length
#UD 4		fm	real part of the bound incoherent scattering length
#UD 5		fm	imaginary part of the bound incoherent scattering length
#UD 6		barn	bound coherent scattering cross section
#UD 7		barn	bound incoherent scattering cross section
#UD 8		barn	total bound scattering cross section
#UD 9		barn	absorption cross section for 2200 m/s neutrons
#UD Note: 1fm=1E-15 m, 1barn=1E-24 cm^2, scattering lengths and cross sections in 
#UD parenthesis are uncertainties (not reported)
#UD
#S  1    H
#N 8
#L Concentration  b_c_r  b_c_i  b_i_r  coh_cs  incoh_cs  scat_cs  abs_cs  
6.73  2.69  0.0  1.5  0.0  0.91  0.3  1.2  1.46
#S  40   40Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
96.941  4.80  0.0  0  0.0  2.9  0  2.9  0.41
#S  42   42Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.647  3.36  0.0  0  0.0  1.42  0  1.42  0.68
#S  43   43Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.135  -1.56  0.0  9999  0.0  0.31  0.5  0.8  6.2
#S  44   44Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.086  1.42  0.0  0  0.0  0.25  0  0.25  0.88
#S  46   46Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.004  3.6  0.0  0  0.0  1.6  0  1.6  0.74
#S  48   48Ca 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.187  0.39  0.0  0  0.0  0.019  0  0.019  1.09
#S  46   46Ti 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
8.2  4.93  0.0  0  0.0  3.05  0  3.05  0.59
#S  47   47Ti 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.4  3.63  0.0  -3.5  0.0  1.66  1.5  3.2  1.7
#S  48   48Ti 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
73.8  -6.08  0.0  0  0.0  4.65  0  4.65  7.84
#S  49   49Ti 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.4  1.04  0.0  5.1  0.0  0.14  3.3  3.4  2.2
#S  50   50Ti 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.2  6.18  0.0  0  0.0  4.8  0  4.8  0.179
#S  50   50V 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.25  7.6  0.0  9999  0.0  7.3(1.1)  0.5  7.8(1.0)  60.(40.)
#S  51   51V 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
99.75  -0.402  0.0  6.35  0.0  0.0203  5.07  5.09  4.9
#S  50   50Cr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.35  -4.50  0.0  0  0.0  2.54  0  2.54  15.8
#S  52   52Cr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
83.79  4.920  0.0  0  0.0  3.042  0  3.042  0.76
#S  53   53Cr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.5  -4.20  0.0  6.87  0.0  2.22  5.93  8.15  18.1(1.5)
#S  54   54Cr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.36  4.55  0.0  0  0.0  2.6  0  2.6  0.36
#S  54   54Fe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.8  4.2  0.0  0  0.0  2.2  0  2.2  2.25
#S  56   56Fe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
91.7  9.94  0.0  0  0.0  12.42  0  12.42  2.59
#S  57   57Fe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.2  2.3  0.0  9999  0.0  0.66  0.3  1  2.48
#S  58   58Fe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.3  15.(7.)  0.0  0  0.0  28  0  28.(26.)  1.28
#S  58   58Ni 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
68.27  14.4  0.0  0  0.0  26.1  0  26.1  4.6
#S  60   60Ni 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.1  2.8  0.0  0  0.0  0.99  0  0.99  2.9
#S  61   61Ni 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.13  7.60  0.0  (+/-)3.9  0.0  7.26  1.9  9.2  2.5
#S  62   62Ni 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
3.59  -8.7  0.0  0  0.0  9.5  0  9.5  14.5
#S  64   64Ni 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.91  -0.37  0.0  0  0.0  0.017  0  0.017  1.52
#S  63   63Cu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
69.17  6.43  0.0  0.22  0.0  5.2  0.006  5.2  4.5
#S  65   65Cu 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
30.83  10.61  0.0  1.79  0.0  14.1  0.4  14.5  2.17
#S  64   64Zn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
48.6  5.22  0.0  0  0.0  3.42  0  3.42  0.93
#S  66   66Zn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.9  5.97  0.0  0  0.0  4.48  0  4.48  0.62
#S  67   67Zn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.1  7.56  0.0  -1.50  0.0  7.18  0.28  7.46  6.8
#S  68   68Zn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
18.8  6.03  0.0  0  0.0  4.57  0  4.57  1.1
#S  70   70Zn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.6  6.(1.)  0.0  0  0.0  4.5  0  4.5(1.5)  0.092
#S  69   69Ga 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
60.1  7.88  0.0  -0.85  0.0  7.8  0.091  7.89  2.18
#S  71   71Ga 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
39.9  6.40  0.0  -0.82  0.0  5.15  0.084  5.23  3.61
#S  70   70Ge 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
20.5  10.0  0.0  0  0.0  12.6  0  12.6  3
#S  72   72Ge 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.4  8.51  0.0  0  0.0  9.1  0  9.1  0.8
#S  73   73Ge 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.8  5.02  0.0  3.4  0.0  3.17  1.5  4.7  15.1
#S  74   74Ge 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
36.5  7.58  0.0  0  0.0  7.2  0  7.2  0.4
#S  76   76Ge 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.8  8.2  0.0  0  0.0  8.(3.)  0  8.(3.)  0.16
#S  74   74Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.9  0.8  0.0  0  0.0  0.1  0  0.1  51.8(1.2)
#S  76   76Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9  12.2  0.0  0  0.0  18.7  0  18.7  85.(7.)
#S  77   77Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.6  8.25  0.0  (+/-)0.6(1.6)  0.0  8.6  0.05  8.65  42.(4.)
#S  78   78Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
23.5  8.24  0.0  0  0.0  8.5  0  8.5  0.43
#S  80   80Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
49.6  7.48  0.0  0  0.0  7.03  0  7.03  0.61
#S  82   82Se 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.4  6.34  0.0  0  0.0  5.05  0  5.05  0.044
#S  79   79Br 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
50.69  6.80  0.0  -1.1  0.0  5.81  0.15  5.96  11
#S  81   81Br 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
49.31  6.79  0.0  0.6  0.0  5.79  0.05  5.84  2.7
#S  78   78Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.35  9999  0.0  0  0.0  9999  0  9999  6.4
#S  80   80Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.25  9999  0.0  0  0.0  9999  0  9999  11.8
#S  82   82Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.6  9999  0.0  0  0.0  9999  0  9999  29.(20.)
#S  83   83Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.5  9999  0.0  9999  0.0  9999  9999  9999  185.(30.)
#S  84   84Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
57  9999  0.0  0  0.0  9999  0  6.6  0.113
#S  86   86Kr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17.3  8.1  0.0  0  0.0  8.2  0  8.2  0.003
#S  85   85Rb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
72.17  7.03  0.0  9999  0.0  6.2  0.5  6.7  0.48
#S  87   87Rb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.83  7.23  0.0  9999  0.0  6.6  0.5  7.1  0.12
#S  84   84Sr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.56  7.(1.)  0.0  0  0.0  6.(2.)  0  6.(2.)  0.87
#S  86   86Sr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.86  5.67  0.0  0  0.0  4.04  0  4.04  1.04
#S  87   87Sr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7  7.40  0.0  9999  0.0  6.88  0.5  7.4  16.(3.)
#S  88   88Sr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
82.58  7.15  0.0  0  0.0  6.42  0  6.42  0.058
#S  90   90Zr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
51.45  6.4  0.0  0  0.0  5.1  0  5.1  0.011
#S  91   91Zr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.32  8.7  0.0  -1.08  0.0  9.5  0.15  9.7  1.17
#S  92   92Zr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17.19  7.4  0.0  0  0.0  6.9  0  6.9  0.22
#S  94   94Zr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17.28  8.2  0.0  0  0.0  8.4  0  8.4  0.0499
#S  96   96Zr 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.76  5.5  0.0  0  0.0  3.8  0  3.8  0.0229
#S  92   92Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.84  6.91  0.0  0  0.0  6  0  6  0.019
#S  94   94Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.25  6.80  0.0  0  0.0  5.81  0  5.81  0.015
#S  95   95Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
15.92  6.91  0.0  9999  0.0  6  0.5  6.5  13.1
#S  96   96Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
16.68  6.20  0.0  0  0.0  4.83  0  4.83  0.5
#S  97   97Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.55  7.24  0.0  9999  0.0  6.59  0.5  7.1  2.5
#S  98   98Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.13  6.58  0.0  0  0.0  5.44  0  5.44  0.127
#S  100  100Mo 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
9.63  6.73  0.0  0  0.0  5.69  0  5.69  0.4
#S  96   96Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.5  9999  0.0  0  0.0  9999  0  9999  0.28
#S  98   98Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.9  9999  0.0  0  0.0  9999  0  9999  <8.
#S  99   99Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.7  9999  0.0  9999  0.0  9999  9999  9999  6.9(1.0)
#S  100  100Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.6  9999  0.0  0  0.0  9999  0  9999  4.8
#S  101  101Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
17  9999  0.0  9999  0.0  9999  9999  9999  3.3
#S  102  102Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
31.6  9999  0.0  0  0.0  9999  0  144.8  1.17
#S  104  104Ru 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
18.7  9999  0.0  0  0.0  9999  0  4.483  0.31
#S  102  102Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.02  7.7(7)  0.0  0  0.0  7.5(1.4)  0  7.5(1.4)  3.4
#S  104  104Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.14  7.7(7)  0.0  0  0.0  7.5(1.4)  0  7.5(1.4)  0.6
#S  105  105Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
22.33  5.5  0.0  -2.6(1.6)  0.0  3.8  0.8  4.6(1.1)  20.(3.)
#S  106  106Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
27.33  6.4  0.0  0  0.0  5.1  0  5.1  0.304
#S  108  108Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.46  4.1  0.0  0  0.0  2.1  0  2.1  8.55
#S  110  110Pd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
11.72  7.7(7)  0.0  0  0.0  7.5(1.4)  0  7.5(1.4)  0.226
#S  107  107Ag 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
51.83  7.555  0.0  1.00  0.0  7.17  0.13  7.3  37.6(1.2)
#S  109  109Ag 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
48.17  4.165  0.0  -1.60  0.0  2.18  0.32  2.5  91.0(1.0)
#S  106  106Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.25  5.(2.)  0.0  0  0.0  3.1  0  3.1(2.5)  1
#S  108  108Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.89  5.4  0.0  0  0.0  3.7  0  3.7  1.1
#S  110  110Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.51  5.9  0.0  0  0.0  4.4  0  4.4  11
#S  111  111Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.81  6.5  0.0  9999  0.0  5.3  0.3  5.6  24
#S  112  112Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.13  6.4  0.0  0  0.0  5.1  0  5.1  2.2
#S  113  113Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
12.22  -8.0  -5.73  9999  0.0  12.1  0.3  12.4  20600.(400.)
#S  114  114Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
28.72  7.5  0.0  0  0.0  7.1  0  7.1  0.34
#S  116  116Cd 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.47  6.3  0.0  0  0.0  5  0  5  0.075
#S  113  113In 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.3  5.39  0.0  (+/-)0.017  0.0  3.65  0.000037  3.65  12.0(1.1)
#S  115  115In 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
95.7  4.01  -0.0562  -2.1  0.0  2.02  0.55  2.57  202.(2.)
#S  112  112Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1  6.(1.)  0.0  0  0.0  4.5(1.5)  0  4.5(1.5)  1
#S  114  114Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.7  6.2  0.0  0  0.0  4.8  0  4.8  0.114
#S  115  115Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.4  6.(1.)  0.0  9999  0.0  4.5(1.5)  0.3  4.8(1.5)  30.(7.)
#S  116  116Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
14.7  5.93  0.0  0  0.0  4.42  0  4.42  0.14
#S  117  117Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.7  6.48  0.0  9999  0.0  5.28  0.3  5.6  2.3
#S  118  118Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
24.3  6.07  0.0  0  0.0  4.63  0  4.63  0.22
#S  119  119Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
8.6  6.12  0.0  9999  0.0  4.71  0.3  5  2.2
#S  120  120Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
32.4  6.49  0.0  0  0.0  5.29  0  5.29  0.14
#S  122  122Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.6  5.74  0.0  0  0.0  4.14  0  4.14  0.18
#S  124  124Sn 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
5.6  5.97  0.0  0  0.0  4.48  0  4.48  0.133
#S  121  121Sb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
57.3  5.71  0.0  -0.05  0.0  4.1  0.0003  4.1  5.75
#S  123  123Sb 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
42.7  5.38  0.0  -0.10  0.0  3.64  0.001  3.64  3.8
#S  120  120Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.096  5.3  0.0  0  0.0  3.5  0  3.5  2.3
#S  122  122Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
2.6  3.8  0.0  0  0.0  1.8  0  1.8  3.4
#S  123  123Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.908  -0.05  -0.116  -2.04  0.0  0.002  0.52  0.52  418.(30.)
#S  124  124Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.816  7.96  0.0  0  0.0  8  0  8  6.8(1.3)
#S  125  125Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
7.14  5.02  0.0  -0.26  0.0  3.17  0.008  3.18  1.55
#S  126  126Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
18.95  5.56  0.0  0  0.0  3.88  0  3.88  1.04
#S  128  128Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
31.69  5.89  0.0  0  0.0  4.36  0  4.36  0.215
#S  130  130Te 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
33.8  6.02  0.0  0  0.0  4.55  0  4.55  0.29
#S  124  124Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.1  9999  0.0  0  0.0  9999  0  9999  165.(20.)
#S  126  126Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
0.09  9999  0.0  0  0.0  9999  0  9999  3.5
#S  128  128Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
1.91  9999  0.0  0  0.0  9999  0  9999  <8
#S  129  129Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.4  9999  0.0  9999  0.0  9999  9999  9999  21.(5.)
#S  130  130Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
4.1  9999  0.0  0  0.0  9999  0  9999  <26.
#S  131  131Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
21.2  9999  0.0  9999  0.0  9999  9999  9999  85.(10.)
#S  132  132Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
26.9  9999  0.0  0  0.0  9999  0  9999  0.45
#S  134  134Xe 
#N 9
#L Concentration  b_c_r  b_c_i  b_i_r  b_i_i  coh_cs  incoh_cs  scat_cs  abs_cs  
10.4  9999  0.0  0  0.0  9999  0  9999  0.265
#S  136  136Xe 
#N 9
